
911005119012937728,revisa tu #vivienda y reduce riesgos. si presenta alguna grieta llama de inmediato a #proteccióncivil @spccdmx 5683… https://t.co/4ruj5xrcyi,novaceramic,0,16,2017-09-21 23:12:00
911000928446222336,@ohlaladian revisa que la grieta no rebase los 5 mm de ancho.,RosTl,0,6,2017-09-21 22:55:21
910995477658775552,"@zoapil @marthadebayle puede ser solo daño al acabado, revisa la grieta constantemente (4-6 hrs), y evacua ves crec… https://t.co/olorm2ty6g",boythatdiedwolf,0,9,2017-09-21 22:33:42
910988147336425472,"@esemiroo @soyunpato no es estructural, revisa por detrás si la grieta es por ambos lados el muro puede colapsar. q… https://t.co/2zzzasrgma",theyael21,0,12,2017-09-21 22:04:34
910983606167728128,"perdón amigos pero a mi yo de 15 años sonríe cada que escucha el revisa mi grieta, perdón.",PaulinaEne,0,9,2017-09-21 21:46:31
910972528746795008,"@frankwo1fs @untaiheisenberg revisa si pasó la grieta del otro lado, si no fue así, entonces es superficial, de lo… https://t.co/iv7yb5unvw",Elizabe61065222,0,9,2017-09-21 21:02:30
910965878501593088,"@societyviper no presenta riesgo, es grieta en acabados. revisa otras partes de tu casa, sobre todo en columnas. pe… https://t.co/pnkatqezwx",ishaata,0,9,2017-09-21 20:36:05
910965777821347840,"@voyagerallan3d siempre calma, revisa si el muro da al exterior, si la grieta se ve en la cara opuesta y si se extiende a través o vigas",MoisesD62996722,0,9,2017-09-21 20:35:41
910962014503174144,@marthadebayle @haaguilar #revisa mi grieta https://t.co/hjucl1kers,pimientita2399,0,6,2017-09-21 20:20:43
910961885905899521,@marthadebayle @haaguilar #revisa mi grieta https://t.co/oo8agm6apb,pimientita2399,0,6,2017-09-21 20:20:13
910953046322147332,#revisamigrieta expertos de la unam universidad nacional autónoma de méxico pueden apoyarte mediante fotos sobre... https://t.co/m5vyuyi3cs,SinViolenciaMor,1,6,2017-09-21 19:45:05
910952299932950528,@marvinalex27 @gmmarcoantonio revisa hasta donde termina la grieta en la parte superior (trabe),arq_fabiola,0,6,2017-09-21 19:42:07
910950229544910848,@chayxipepe de acuerdo revisa el interior para ver si la grieta corrió por dentro,ingjosego,0,9,2017-09-21 19:33:54
910921829254037504,"@yessvelasco no se aprecia daño estructural, revisa constantemente si esa grieta no crece en grosor, por ahora pueden rellenarla con...",bahareqe,0,12,2017-09-21 17:41:02
910916783468462080,¿las líneas de @spccdmx están saturadas? pide ayuda vía twitter con el ht #revisamigrieta -&gt; https://t.co/e9r9fzebii,maria2veces,1,20,2017-09-21 17:20:59
910915731755212800,¿las líneas de @spccdmx están saturadas? pide ayuda en línea con el ht #revisamigrieta -&gt; https://t.co/e9r9fzebii,maria2veces,7,20,2017-09-21 17:16:49
910911947939467265,"@mprimerom col. Álamos benito juárez, 2°niv el resto de los deptos estan igual y el edif se inclino un poco #revisa… https://t.co/jju7zzhukx",gabiluche,0,6,2017-09-21 17:01:46
910908013418045440,"@osca_rc localiza columnas cercanas a esta grieta y envia una foto mas amplia, revisa por la otra cara si obsveras grietas.",SergioFrancopr,0,12,2017-09-21 16:46:08
910907580116959233,@dantesiux al parecer son superficiales. por favor revisa si alguna trabe o columna presenta alguna grieta vertical diagonal u horizontal,Israel_arq,0,6,2017-09-21 16:44:25
910907009947586562,@ciinbeltran @densho revisa en sus tuits anteriores... no existe tal grieta!,_Tere02,0,9,2017-09-21 16:42:09
910904501430665216,@gmmarcoantonio vivo en un departamento y todos tenemos grietas asi.porfa revisa mi grieta marco https://t.co/9jikvvrpga,dianaparra12345,0,9,2017-09-21 16:32:11
910903630600929280,@gmmarcoantonio porfa revisa mi grieta https://t.co/cvbla7hys9,dianaparra12345,0,6,2017-09-21 16:28:43
910902864192483328,#revisa mi grieta.  techo del comedor https://t.co/xb529col4p,LACOSAQUEACOSA,0,12,2017-09-21 16:25:41
910900604268146688,@emiliokovacs es la unica grieta que hay? parese una fisura superficial. cuantos pisos son? revisa que no se abra m… https://t.co/rwoezmd9qt,cajasaurio,0,6,2017-09-21 16:16:42
910899061317914624,"@csaugusto parece ser solo superficial, revisa si la misma grieta tiene ese mismo comportamiento al otro lado del muro, parece que no afecta",UnTaIHeisenberg,0,9,2017-09-21 16:10:34
910891886562496514,#revisa mi grieta buen día esta es la secundaria diurna 141 en gam alguien la puede revisar la escuela está muy jod… https://t.co/mgxhsew6dp,marioCo16758667,0,9,2017-09-21 15:42:03
910885286057406465,"@smo_we_eve @davidgzzv pero por precaución revisa que la grieta no se extienda a trabes o vigas ni se haga más ancha, pide revisión a pc",MoisesD62996722,0,6,2017-09-21 15:15:50
910880822764474368,@luisovaz1 @jos_cantero @durden que se cortó en diagonal? revisa cada hora que no se abra más la grieta. me avisas,enriquelizardin,0,6,2017-09-21 14:58:06
910880798617808899,@betosolis37 si puedes retira el emplaste de la columna y revisa si la grieta afecto el concreto.,Tin_Man_x,0,9,2017-09-21 14:58:00
910875282973745152,"@pearl_itta @revisamigrieta la grieta exterior es por la unión con los edificios, la fisura de la ventana si revisa… https://t.co/j1blfgtz5u",MoisesD62996722,0,9,2017-09-21 14:36:05
910868217463169026,"@araizcorre ¿sabes algo sobre ese hashtag de ""revisa mi grieta"" o algo así? es que el zaguán de mi casa tiene una g… https://t.co/wa9phehufx",MrIanWhite,0,12,2017-09-21 14:08:00
910866820038619136,@michmorelos perdón no había visto tu respuesta.  esa grieta atraviesa el muro?  revisa la parte exterior del edificio en busca de grietas,Tin_Man_x,0,20,2017-09-21 14:02:27
910863510195904512,"@user72104180611 @fooonts revisa qué tan profunda es la grieta horizontal, para ver si sólo es el acabado. la  otra… https://t.co/du4qsw710c",DaniDiBlanc,0,9,2017-09-21 13:49:18
910857480535728129,"@nikkisorairo revisa constantemente si la grieta no crece, es el único muro así? podrías checar tambien con los vecinos?",tamytankian,0,9,2017-09-21 13:25:20
910855580276936705,@ajrocko revisa si solo está en una cara del muro y no sé si pudieses raspar un poco para verificar que la grieta no es profunda.,RosTl,0,9,2017-09-21 13:17:47
910844286261903360,"@vnadia77 revisa la parte del techo en el primer nivel (ese mismo entrepiso/losa)
verifica que no tenga grieta o toma otra foto de ahí",anakes_angel,0,12,2017-09-21 12:32:55
910840669228470282,"@patyrosastorres no hay problema,  solo revisa que la grieta no atraviese el muro hasta el otro lado",Tin_Man_x,0,9,2017-09-21 12:18:32
910756446593212416,"@_pupettina revisa la profundidad y el ancho de la grieta, que no supere los 5mm. parece superficial pero se necesita conocer más a detalle.",yvonnetm,0,12,2017-09-21 06:43:52
910753781737971712,@ingridwho_ es planta baja? si es un entrepiso revisa por abajo que no este la misma grieta. si es la misma reporta… https://t.co/xbsrukdkza,arqcastanos,0,6,2017-09-21 06:33:17
910742765113397248,revisa mi grieta #revisamigrieta luis de la rosa casi escuela naval #terremotoenmexico #revisa #sismomexico #ayuda… https://t.co/arwrmrhesp,gogo_re,0,15,2017-09-21 05:49:30
910732832904843264,revisa mi grieta https://t.co/vmtzd7ayxp,Ren81003873,0,6,2017-09-21 05:10:02
910732790747901952,revisa mi grieta https://t.co/dd6wxhfic5,Ren81003873,0,6,2017-09-21 05:09:52
910732706887065600,revisa mi grieta https://t.co/gb3qmrdsjp,Ren81003873,0,6,2017-09-21 05:09:32
910732630550646784,revisa mi grieta https://t.co/bgkf8beasb,Ren81003873,0,6,2017-09-21 05:09:14
910732423352090626,revisa mi grieta por favor https://t.co/zzsgvw194p,Ren81003873,0,6,2017-09-21 05:08:24
910732369098706944,@gigiomd tumba algo de la pintura y enjarre y revisa qué tan profunda es la grieta. puede ser grave,IngLugo,0,6,2017-09-21 05:08:12
910731442480730112,"@lizale0909 revisa la zona de la imagen #3 me inquieta esa grieta, las demás son fisuras de acabados.",WyJimenez,0,6,2017-09-21 05:04:31
910730263717695488,"@roxleyy revisa si la grieta pasó del otro lado del muro, si es así, si hay daño importante, se hizo alguna remodelación en ese muro???",Elizabe61065222,0,12,2017-09-21 04:59:50
910729344619831296,@daanafer de momento solo mantén la grieta en observación y revisa que no aparezcan otras,JoaqRamirez,0,6,2017-09-21 04:56:10
910727834556973056,@avq81 @revisamigrieta si el muro se separo de la columna puede repararse uniendolo de nuevo. si vez que la grieta… https://t.co/shxt0vclbc,worldsconquero,0,9,2017-09-21 04:50:10
910725184331509760,"@stepanian @donmario08 es la única pared con grieta?, no se ve muy ancha revisa que esa grieta no se va a trabes o columnas en esquinas 👍🏼",MoisesD62996722,0,6,2017-09-21 04:39:39
910725115427590149,"@andyosrc el muro si sufrió daño pero no es estructural, ntp, revisa que no crezca la grieta y que no afecte la col… https://t.co/hqjjxcpk1v",Elizabe61065222,0,12,2017-09-21 04:39:22
910716198920376320,"@edduardova revisa sí esta grieta continúa en piso o techo para valorar posible desprendimiento, en las fotos no se… https://t.co/kor4r8fumn",Elizabe61065222,0,9,2017-09-21 04:03:56
910713298269720578,"@aalexcvz son columnas :) no te preocupes, tu grieta no es estructural. revisa con algún experto pero nomás para ar… https://t.co/brse9zuna0",joaquindcn,0,6,2017-09-21 03:52:25
910709658607919104,"@zamo_janeth está grieta si se ve importante, revisa si hay separación en la azotea o en el piso, envía foto para r… https://t.co/wqk17xrgen",Elizabe61065222,0,9,2017-09-21 03:37:57
910707881556762630,"@mdlc_lore @chilangapromdio en el muro se ve aparatoso porque recorre las juntas del mortero, revisa si esa grieta… https://t.co/yrsi6e3cyu",ArqEfrainM,0,9,2017-09-21 03:30:53
910706869584433152,@vicoruguinho revisa mi grieta por favor https://t.co/dtcex1ks8z,LuisaXvp,0,6,2017-09-21 03:26:52
910703376207372289,"@untaiheisenberg @odiomistweets revisa mi grieta, wea buena",XavierArmer,0,6,2017-09-21 03:12:59
910702680321880065,"revisa mi grieta, envio fotos de mi casa tras el sismo, material adobe. mi casa se localiza en amayuca morelos, a 4… https://t.co/06p6zfafvi",ono805pastrana,0,36,2017-09-21 03:10:13
910701096347115520,@sawyersaul hola ! revisa si la grieta llega del otro lado  del muro si es así necesita reparación y si tiene una c… https://t.co/xkabbmsogy,jimmluna,0,12,2017-09-21 03:03:56
910698390446632961,@armani_ninja @en_ladelvalle revisa bien debajo del emplaste por que si la grieta se formó en forma de x (como pare… https://t.co/ia0fulfauc,Tin_Man_x,0,9,2017-09-21 02:53:10
910698160833646593,@sidequesty @thedwarf yo me río bajito cada qué veo el hashtag revisa mi grieta,DiegoKermit,0,9,2017-09-21 02:52:16
910696510542766080,"@priscylasanchz revisa si en la parte de arriba se ve la misma grieta, es decir si se ve por los 2 lados",Shinosc,0,6,2017-09-21 02:45:42
910695682918551553,"@ikriis me parece que es una columna de ladrillo, internamente revisa si la grieta se mantiene",WyJimenez,0,6,2017-09-21 02:42:25
910692400598851584,son muros de carga #revisa mi grieta por favor ayuda en primer piso https://t.co/me5ualyijj,Ber_es,0,9,2017-09-21 02:29:22
910685379703050240,"@lilianzaragoza revisa las paredes siguientes, no veo riesgo si es sólo una grieta.",WyJimenez,0,6,2017-09-21 02:01:28
910684752423804929,"@anakarenczares1 @paolaprietost como lo dijeron antes, revisa que está grieta no se haya traspasado al muro. sino e… https://t.co/bx3a2b4fzg",pepe424,0,6,2017-09-21 01:58:59
910682307400552449,"@bbychikys se ve una grieta enorme, revisa las columnas cercanas, pareciera un eventual colapso del muro",WyJimenez,0,9,2017-09-21 01:49:16
910676227899269121,"@hae_na19 @fooonts no parece grave, revisa si la grieta atraviesa el tapiz y el muro. la del exterior no parece gra… https://t.co/wlvz4uryj8",DaniDiBlanc,1,9,2017-09-21 01:25:06
910670932452139008,"@jjimenadelam parece ser solo una fisura en acabados, revisa que la grieta no se encuentre en elementos estructural… https://t.co/gvwmbca5f7",a_lynk,0,9,2017-09-21 01:04:04
910669596637589504,"@luisaxvp y revisa el otro lado del muro para ver si la grieta lo atraviesa, si no es muro de carga no es peligroso!",a_lynk,0,9,2017-09-21 00:58:45
910667860862631936,"@mackiamusic tu edificio trabaja por columnas y trabes, revisa estos elementos! la grieta debajo de la escalera es… https://t.co/2xkeoa62pd",David_grm,0,12,2017-09-21 00:51:52
910664820990517248,"@alexxeur @fooonts grieta de clasificacion 2, no tiene riesgo de falla pero revisa si es muro de carga, se tendra q… https://t.co/menvv5kl4p",ferduende17,1,6,2017-09-21 00:39:47
910662548990525440,"@itzytrixy es superficial,  revisa la profundidad si la grieta pasa al otro lado del muro si es asi requiere  repar… https://t.co/5lappe1pkc",jimmluna,0,9,2017-09-21 00:30:45
